8,8,697,402,3,511,373,11,200,473,5,348,218,45,130,385,
8,8,698,251,3,111,513,11,162,422,5,253,292,36,2,416,
4,5,744,1127,8,1341,278,61,824,1028,3,1219,163,13,457,669,
4,8,1141,971,3,1005,1001,5,976,513,45,308,739,61,280,736,
4,45,917,1003,8,219,1313,10,763,810,3,224,1049,63,562,318,
4,3,1153,299,8,695,735,63,475,749,47,386,686,38,612,314,
4,3,297,945,44,219,867,5,510,705,8,845,201,36,419,124,
4,8,366,895,3,553,344,44,68,664,49,479,270,62,68,563,
4,47,153,700,3,398,557,62,155,591,8,191,405,10,131,371,
2,3,707,1577,8,593,890,44,284,1040,62,561,661,52,759,109,
2,8,182,1046,5,966,253,57,815,536,3,1024,71,46,110,821,
2,3,557,1030,40,194,998,49,842,361,55,909,184,61,843,130,
2,54,201,1096,5,716,438,10,425,711,22,123,824,3,323,673,
2,51,1298,268,59,896,597,3,920,36,45,608,394,8,52,730,
2,63,1064,1204,3,244,1320,58,222,966,42,206,917,37,645,542,
2,3,784,791,56,568,420,40,90,639,15,579,18,61,439,206,
2,60,499,1097,42,950,385,55,299,781,49,329,712,2,287,571,
2,46,484,587,61,608,263,35,676,124,54,112,618,10,474,211,
2,46,244,927,55,532,690,18,663,230,35,631,158,63,375,482,
2,57,130,1182,52,827,99,43,202,551,14,466,370,5,199,518,
2,45,766,517,58,808,254,15,88,774,51,748,62,32,683,79,
1,50,1715,253,42,574,1550,33,160,1593,3,624,1282,15,265,1089,
2,46,152,714,34,538,373,41,69,688,54,397,424,14,553,39,
1,47,2061,1100,42,907,1707,62,170,1786,27,1624,181,56,265,1385,
2,42,323,861,61,432,359,22,426,243,47,335,365,16,134,440,
2,42,627,676,53,593,489,30,464,429,63,463,424,34,437,172,
1,60,581,1406,24,1181,681,35,194,1379,30,603,814,50,855,500,
1,36,96,1837,41,577,1343,54,557,1114,11,594,1064,62,1092,494,
2,50,376,574,34,410,504,40,171,601,22,386,430,55,492,87,
2,40,170,1017,54,886,42,47,47,668,16,251,535,10,418,401,
2,40,254,528,50,290,442,30,499,142,26,523,44,15,229,400,
1,19,623,1368,41,45,1629,34,712,1034,47,534,776,27,199,912,
1,39,583,1784,47,1127,1237,53,1085,281,21,399,963,34,309,984,
1,53,1422,656,41,1256,947,46,744,1203,22,773,1183,30,619,1121,
1,63,1592,719,43,1249,282,56,1113,372,33,643,976,17,210,1140,
1,32,1182,1760,59,1144,1035,53,471,1127,17,488,1036,38,839,626,
1,36,2659,3682,20,3039,1367,30,3278,725,44,621,2954,23,2465,1391,
8,53,178,277,38,303,93,15,317,38,11,120,267,43,124,201,
4,11,452,610,58,701,152,15,519,242,37,288,465,19,151,468,
8,11,251,347,42,347,196,15,115,379,7,147,274,56,185,150,
16,14,32,676,11,102,628,43,91,629,32,201,297,61,65,316,
16,11,395,576,42,270,529,8,420,55,6,209,332,32,254,305,
16,12,209,703,45,490,187,7,191,287,21,298,153,36,192,274,
8,12,1282,1373,17,36,669,41,3,625,5,622,5,7,130,559,
8,12,697,1410,45,331,946,5,564,338,9,458,471,19,564,189,
8,12,68,963,43,212,672,19,479,85,2,405,173,7,386,197,
8,14,376,595,2,197,528,34,284,171,18,229,249,11,289,63,
4,40,300,1000,47,715,158,35,374,606,21,329,411,62,439,147,
4,42,1118,545,37,711,395,23,497,462,30,524,44,63,474,133,
4,44,1479,400,39,1041,849,25,245,782,21,673,170,50,325,439,
8,40,856,498,31,847,126,46,761,212,19,612,123,23,348,391,
8,41,387,1393,29,650,529,51,410,579,15,380,193,46,462,7,
8,43,1012,426,32,613,771,51,514,417,38,549,122,23,428,352,
8,40,914,209,33,401,788,55,449,408,50,320,447,45,188,359,
4,32,1739,641,44,665,729,27,339,610,18,82,546,37,23,502,
2,2,1395,1467,40,725,1301,5,1081,1043,32,33,870,15,178,769,
2,3,2102,1752,5,758,2078,7,85,1556,43,1265,604,22,973,215,
2,2,962,1943,7,359,2065,5,684,1796,12,982,409,38,178,850,
2,5,958,1950,2,913,1723,15,1065,209,61,14,1053,42,350,850,
2,5,657,1597,2,1217,1000,63,1104,494,14,644,448,7,334,698,
4,2,194,691,5,658,94,63,153,563,52,293,303,29,292,269,
4,63,218,739,3,470,268,5,586,1,45,360,270,39,333,274,
2,3,794,1224,5,511,1055,15,887,166,44,686,307,59,629,331,
2,3,562,603,44,855,57,11,444,619,5,88,734,7,279,566,
2,4,1009,734,7,369,639,46,522,331,2,143,548,33,261,475,
1,20,1260,30,43,767,844,15,720,838,50,1010,368,37,786,739,
1,59,1198,515,42,108,1349,47,1303,170,37,1225,310,5,88,1165,
1,35,555,1972,46,355,1454,21,214,1341,41,1253,329,57,946,561,
1,42,1154,1690,33,1489,793,21,161,1749,62,970,1002,50,897,665,
2,34,515,809,40,711,640,18,407,491,55,549,158,48,389,187,
2,40,243,862,54,529,502,59,102,604,33,353,451,47,469,310,
2,59,509,700,43,692,512,25,587,216,37,654,7,53,445,120,
2,36,665,557,46,854,89,57,175,570,41,451,112,28,331,220,
2,33,443,741,62,112,631,56,551,142,43,537,143,14,368,385,
2,31,737,183,42,230,602,14,171,500,47,283,393,59,229,356,
1,51,87,1154,31,835,691,17,679,778,45,311,943,13,401,835,
1,41,583,2073,20,884,978,33,1152,404,61,581,706,27,514,727,
1,42,1453,1055,58,1551,260,34,668,671,9,785,295,21,657,377,
2,41,270,689,33,114,562,55,531,93,15,420,210,19,197,215,
2,39,438,862,54,278,495,15,446,194,33,142,463,63,375,280,
2,40,1280,443,58,180,606,53,437,375,35,236,398,26,376,206,
2,39,951,88,47,869,73,58,228,607,26,144,497,32,211,423,
2,50,107,701,35,316,571,55,100,556,21,532,113,30,528,6,
2,40,568,881,49,227,701,15,548,335,7,437,416,56,341,406,
2,36,888,325,54,846,118,41,380,527,10,523,288,26,448,424,
2,46,677,692,34,673,170,40,466,339,51,344,394,27,383,220,
2,39,211,1001,46,796,188,16,236,491,56,534,30,24,280,406,
2,32,938,241,17,740,273,46,531,510,37,14,649,59,295,500,
1,40,10,1745,31,180,1384,7,945,674,47,1096,355,60,1108,242,
1,55,1450,823,41,795,1226,27,151,1056,21,745,691,7,774,466,
2,40,620,412,30,523,531,47,171,696,34,513,288,62,37,625,
2,62,670,185,37,596,258,50,594,37,14,244,330,27,26,405,
2,30,558,173,34,468,317,15,246,455,40,519,94,61,219,403,
1,38,1100,987,46,1009,963,28,1344,111,32,580,913,60,1040,25,
1,39,374,1679,33,417,1607,50,191,1313,44,1154,500,60,1129,366,
1,35,782,1403,42,1564,308,57,170,1050,62,316,925,51,938,267,
1,45,1492,335,40,206,1506,58,1174,422,53,1201,190,34,996,196,
1,39,29,2059,31,685,1518,24,969,880,59,952,712,50,1120,109,
1,33,2082,5,63,1282,698,46,223,1482,22,892,658,38,1171,68,
2,56,204,412,13,148,437,42,144,413,37,156,325,17,14,348,
2,32,217,576,53,533,9,18,6,520,15,66,446,62,349,125,
1,59,1378,390,15,146,1482,52,829,976,12,884,901,46,1135,193,
1,52,309,1077,44,1057,31,34,108,1006,11,438,789,21,804,168,
2,32,506,510,53,465,201,18,216,413,25,388,232,43,482,19,
2,32,748,122,43,594,354,56,397,289,50,7,461,62,309,225,
2,40,720,453,59,654,37,50,357,493,45,468,261,29,124,411,
1,49,546,1243,37,1076,710,57,1192,326,63,145,1283,23,974,649,
1,39,665,1570,49,1659,256,57,1378,135,34,604,894,24,62,1034,
1,47,2075,310,39,1414,768,58,1430,409,32,1308,367,63,487,856,
1,13,1119,385,42,838,891,28,997,223,21,1064,71,59,205,923,
1,40,1148,865,58,1009,355,27,801,545,18,732,639,23,383,836,
1,36,620,1686,55,847,849,62,450,887,43,827,564,16,254,891,
1,40,1165,1419,11,180,1408,60,257,1141,30,1031,315,49,890,385,
1,51,1436,1322,40,0,1802,62,1221,463,30,1243,343,19,1242,228,
2,54,120,631,29,360,425,45,415,262,23,135,476,2,377,250,
2,4,1393,1949,2,498,1052,9,34,732,54,90,695,30,393,408,
4,4,193,1913,2,450,466,37,174,402,7,150,396,46,321,278,
8,12,134,648,15,454,329,19,328,200,7,214,303,9,254,281,
8,17,917,632,21,817,41,26,238,653,48,544,420,5,320,586,
8,23,930,645,19,657,889,13,326,638,29,174,506,3,79,495,
8,18,1597,451,25,377,1065,21,1004,484,30,642,516,15,543,136,
8,21,397,2158,26,668,1185,59,49,684,7,378,398,52,51,546,
8,20,1916,49,25,447,890,44,585,212,29,519,282,15,321,476,
8,18,910,572,26,508,673,46,637,181,15,431,395,21,289,386,
8,27,596,1103,22,843,119,33,464,442,38,411,429,49,473,81,
8,28,485,880,33,83,747,47,555,401,10,508,491,24,471,468,
8,15,166,555,18,300,483,26,547,11,47,252,415,57,279,400,
8,23,575,476,19,684,183,15,33,630,31,446,386,58,364,73,
4,32,910,1827,21,1527,908,15,168,1658,39,218,924,3,337,767,
4,19,1369,1555,33,972,353,43,797,12,7,682,119,22,266,582,
4,20,1061,529,35,976,673,17,1143,247,12,360,651,47,115,634,
2,35,743,1534,41,1202,21,49,561,585,21,239,677,12,64,710,
2,40,570,17,20,245,418,46,3,525,63,422,123,26,356,248,
1,40,1261,602,47,1474,5,34,1435,8,12,1027,264,20,168,1039,
1,46,1452,1106,41,1242,957,34,1273,51,60,560,844,25,634,616,
4,32,669,150,22,673,60,47,538,155,38,198,451,2,448,69,
4,13,1166,992,47,722,1249,34,980,745,23,980,416,27,473,848,
4,34,94,1557,28,1182,717,41,939,801,58,453,817,15,701,526,
4,49,1287,1537,38,875,996,60,713,772,27,861,531,43,786,538,
4,50,81,1158,21,538,642,31,312,742,43,690,166,59,727,43,
4,46,686,544,51,499,398,58,462,441,40,254,428,16,417,240,
2,47,26,1265,28,321,953,14,225,848,21,218,846,38,518,579,
2,33,1957,398,11,149,1582,5,804,1173,50,1329,49,15,1228,124,
4,34,691,227,12,648,184,40,97,602,58,293,398,53,156,461,
4,12,645,336,58,244,569,36,501,163,17,355,238,44,380,189,
4,12,1069,48,44,363,136,58,52,370,51,339,105,36,344,45,
4,11,536,591,32,200,606,59,460,237,23,268,329,14,11,400,
4,11,80,778,14,58,519,4,91,381,42,308,189,55,54,306,
4,12,223,590,8,251,290,29,272,209,16,125,294,48,125,294,
2,12,280,1626,17,805,761,40,893,240,47,934,21,55,396,575,
2,13,78,1254,45,881,115,59,140,734,38,471,566,21,366,584,
2,15,322,1366,38,957,251,58,733,614,48,278,652,25,674,55,
2,59,691,819,34,684,562,27,877,125,15,790,106,39,544,490,
2,59,707,1045,17,790,684,14,388,779,30,294,785,46,180,699,
2,32,248,979,61,594,633,21,796,257,17,609,607,38,432,652,
2,39,183,923,30,627,487,17,256,709,59,282,650,48,14,720,
2,35,653,840,17,739,309,59,726,187,25,377,607,48,445,351,
2,62,442,548,47,262,618,40,169,558,21,191,514,35,106,515,
2,46,674,299,40,230,681,19,525,453,59,15,562,33,148,467,
1,32,1328,885,62,1256,360,43,254,1102,57,44,1183,19,1091,131,
1,38,516,1864,56,1468,297,11,1254,555,1,855,409,47,14,1049,
1,45,1291,1688,33,391,1527,26,166,1351,50,646,975,59,829,552,
2,39,828,602,18,590,224,58,646,9,15,31,585,46,440,292,
2,31,590,474,37,572,396,50,636,50,14,455,107,11,94,452,
1,15,1100,324,35,962,573,56,1011,413,45,570,870,6,235,968,
1,61,31,1540,35,870,974,30,886,769,45,938,632,50,944,103,
1,63,740,1226,58,1314,167,35,1206,160,43,1106,358,27,866,725,
2,35,572,617,61,257,580,50,221,477,16,68,539,11,433,201,
2,55,720,152,47,386,567,42,224,640,26,450,404,31,141,456,
1,61,1436,757,34,840,1328,44,1365,329,25,1063,195,6,283,974,
1,44,690,1576,34,1677,249,54,1132,401,27,1058,308,15,646,742,
1,43,1744,675,53,1513,318,21,693,1168,15,463,1076,37,350,1036,
1,63,1377,724,53,1433,333,20,364,1320,27,918,689,40,939,353,
2,38,637,122,55,403,488,10,290,515,33,544,135,63,126,480,
1,34,1364,1386,40,334,1297,57,581,991,15,1255,50,26,1101,345,
1,34,1447,237,59,1308,283,42,154,1233,29,1055,340,49,391,582,
1,42,1792,246,13,1057,520,34,894,724,55,933,226,47,255,860,
1,63,1161,425,19,936,667,14,601,876,43,839,564,23,854,472,
1,42,1400,1297,47,761,1309,62,771,1238,53,275,1143,22,450,1026,
1,34,1175,303,55,784,746,44,958,396,16,809,484,29,880,337,
1,23,1302,1353,39,1724,299,54,321,1544,30,1173,899,46,1084,64,
2,2,880,1,29,622,443,39,607,283,47,340,453,17,279,440,
2,2,1608,367,54,691,595,40,657,537,26,199,560,6,295,501,
2,1,273,742,58,295,663,40,571,308,63,611,161,52,250,449,
1,47,1394,1295,33,1291,827,26,792,750,21,677,752,58,790,576,
1,30,1108,949,39,1171,539,61,1136,260,44,593,792,10,354,874,
1,40,1867,563,49,1422,1391,62,1343,503,34,251,1290,2,436,1141,
1,44,685,1263,50,702,956,35,898,422,16,54,1030,13,81,837,
1,46,915,1155,16,370,1005,38,637,808,54,831,355,10,764,440,
1,63,427,1059,54,202,1101,5,833,418,46,387,837,20,299,846,
2,2,132,680,51,475,158,25,243,386,59,74,460,10,457,76,
2,34,404,404,54,108,504,29,510,85,41,390,276,46,318,362,
1,60,1661,625,50,1310,533,34,283,1046,9,878,112,29,671,513,
1,60,1698,395,42,1066,810,36,503,1042,22,405,904,47,85,1015,
1,35,1393,1010,13,1580,70,58,1076,763,42,233,1138,49,1019,450,
2,40,455,556,32,722,112,47,253,542,60,589,159,24,574,116,
2,43,622,701,55,44,773,28,186,584,38,553,175,33,175,519,
1,36,1836,399,43,1348,1277,55,1522,868,49,364,1715,61,1406,216,
1,29,1589,1042,55,1531,213,12,415,906,15,448,799,36,838,308,
2,13,534,308,33,622,127,27,656,23,21,262,451,55,274,394,
2,41,193,698,47,366,488,28,203,474,33,539,20,56,281,407,
1,58,1133,1454,51,1076,714,38,946,918,32,166,1163,45,868,612,
1,62,1693,471,46,825,1062,33,726,1026,39,127,1305,51,1174,231,
1,38,1292,839,33,1034,893,45,21,1085,58,853,354,63,930,154,
1,34,1508,976,40,214,1217,54,609,988,62,675,834,45,475,715,
1,58,339,1480,50,1340,507,37,1229,556,24,715,837,19,680,747,
1,40,1475,926,63,32,1702,50,1428,147,35,1117,298,14,438,956,
1,51,1195,1137,26,1528,258,39,1344,506,22,874,974,14,1020,689,
1,44,1185,540,38,1114,27,53,883,425,27,492,812,15,854,276,
1,55,568,1325,42,1446,271,17,1326,402,48,1105,588,32,311,917,
2,33,359,592,53,187,532,45,551,82,60,334,423,39,84,451,
2,33,618,393,58,383,518,12,100,644,50,472,330,43,366,412,
1,33,1491,1385,43,533,1160,25,318,960,38,132,978,12,934,139,
1,33,1833,47,45,1161,698,7,602,1147,53,485,1076,40,649,684,
1,42,452,1216,63,1009,553,52,1000,489,30,960,446,35,714,776,
1,43,725,1509,51,1002,337,33,259,1039,20,1045,207,26,824,628,
1,47,387,1982,26,629,1115,35,1224,293,41,458,1113,22,751,885,
2,35,592,341,27,664,70,21,590,171,46,490,368,14,497,271,
2,36,464,639,50,723,157,45,550,168,63,434,308,17,551,73,
1,35,1465,98,51,883,771,41,1048,274,14,819,501,56,535,772,
1,27,914,367,32,802,555,10,278,874,52,476,702,19,79,893,
1,20,899,1288,27,1247,280,42,68,1342,62,70,1038,35,1046,10,
2,45,424,448,20,205,397,34,164,416,24,364,145,55,107,375,
2,60,695,253,35,480,120,54,528,18,44,104,479,22,386,56,
1,39,587,1796,23,117,1403,63,120,1202,58,895,320,30,737,304,
1,60,620,1063,29,1174,41,42,479,857,20,297,930,49,705,402,
1,62,815,1782,47,1349,533,32,1204,358,39,1024,583,18,1016,142,
1,15,921,1527,58,1679,560,34,1149,704,63,1210,419,52,606,968,
1,57,1241,941,40,641,1287,52,238,1363,24,458,757,45,418,758,
2,39,372,843,57,618,254,28,447,167,22,378,262,47,132,423,
2,41,716,506,58,539,408,47,515,384,36,207,468,16,422,140,
1,63,810,1403,49,1344,662,56,453,1219,36,387,1199,15,272,1142,
1,34,1403,1415,29,365,1011,8,293,983,44,58,1057,51,198,984,
2,39,724,287,62,355,397,26,373,350,56,61,497,19,313,212,
1,45,1626,581,40,1558,631,62,1123,1074,15,1049,354,24,943,390,
1,47,535,1483,15,1203,981,34,632,1377,40,1363,654,58,602,968,
1,46,477,1230,58,651,1041,14,1078,463,35,1104,352,28,1209,83,
1,39,1395,1920,47,1318,411,14,888,762,34,191,1062,27,693,754,
1,24,313,1146,43,807,686,53,909,445,13,173,1006,61,531,775,
1,45,1045,1376,30,389,1132,40,1159,261,15,773,878,34,913,594,
1,47,1238,1730,59,78,1329,23,651,1016,42,588,1041,37,109,1116,
1,56,595,1533,45,1028,1070,37,380,1332,31,977,846,63,1111,418,
2,47,771,256,42,342,487,61,540,152,30,374,427,37,65,572,
2,47,690,361,39,535,303,26,570,225,31,316,441,10,271,365,
1,58,1355,1093,44,249,1506,34,1324,339,20,1283,116,28,878,862,
2,40,33,756,29,65,694,16,516,326,48,516,326,35,435,329,
2,29,604,369,35,463,464,19,475,28,41,458,23,15,418,66,
2,34,687,520,27,208,708,46,200,668,58,515,415,19,516,188,
2,45,315,624,18,221,555,40,472,382,33,397,439,26,506,215,
1,53,1202,1153,40,1124,1007,46,565,1168,25,749,902,15,680,884,
1,32,408,1657,54,1244,894,39,729,1144,49,814,1036,21,910,856,
1,31,1184,138,40,717,869,13,806,706,54,275,842,19,129,889,
1,41,1272,826,56,188,1498,34,1031,583,23,592,667,17,753,339,
2,30,472,220,62,106,528,55,434,98,39,449,60,21,319,298,
2,43,247,667,35,439,236,56,315,301,15,353,67,5,130,317,
2,43,747,459,33,650,323,38,550,452,15,203,353,56,111,399,
2,34,610,693,43,879,31,58,411,387,20,360,272,11,298,308,
1,38,676,1746,50,1352,570,31,600,918,58,330,1039,45,715,576,
1,39,202,1600,63,334,1071,31,1042,243,57,753,761,20,723,643,
1,43,586,1512,26,1184,974,18,1168,120,52,929,586,32,700,794,
2,46,373,320,31,115,372,53,359,90,26,90,358,38,332,143,
2,51,540,429,56,485,508,40,380,536,25,621,200,35,452,132,
1,57,895,1248,62,974,1016,40,531,1197,23,811,949,52,155,1238,
1,50,1336,717,20,151,1526,23,1430,189,55,1226,463,40,575,1157,
2,46,616,279,26,450,250,38,362,318,60,515,8,55,114,406,
2,46,341,663,40,240,680,60,518,241,34,485,228,55,182,484,
1,59,1519,952,32,926,1338,43,1158,975,18,821,820,52,1093,46,
1,43,1444,877,36,194,1753,51,993,453,56,1025,287,22,830,634,
1,44,2294,104,23,893,1342,51,1262,212,32,474,936,56,266,986,
1,30,1734,767,43,1097,1549,23,1173,947,19,1236,683,53,1325,312,
2,23,621,377,44,552,423,30,610,69,63,263,355,49,90,411,
1,45,233,1677,18,1270,520,34,266,1145,10,1133,218,29,578,913,
1,39,2451,331,60,214,1372,8,1112,574,32,907,798,27,808,723,
2,38,67,564,45,544,74,15,404,319,23,445,210,19,444,208,
2,39,629,226,53,501,283,26,210,497,47,449,220,58,356,303,
1,63,932,1924,49,483,1632,39,1040,1314,34,1212,266,25,284,1035,
1,40,1436,646,62,1232,566,57,1143,719,23,1241,203,31,948,640,
2,15,548,296,61,594,96,31,477,173,38,378,364,47,118,470,
2,60,274,696,36,589,147,31,499,109,41,277,374,15,298,95,
2,35,687,620,58,588,15,40,285,402,15,379,281,49,355,308,
2,39,111,814,59,469,471,27,315,419,31,402,340,17,487,161,
2,15,268,662,34,639,240,63,352,542,41,544,316,51,595,79,
1,49,2107,84,18,1157,243,44,951,572,39,1028,328,58,908,457,
1,47,1399,1066,40,1338,902,15,484,1445,60,84,1146,35,458,851,
1,58,444,1561,42,1197,717,15,788,1146,25,936,583,53,809,422,
2,51,502,481,62,414,506,44,500,190,13,183,487,7,134,487,
2,61,793,297,51,313,671,45,357,555,29,207,565,39,381,475,
2,39,791,149,63,576,444,58,544,225,34,454,278,46,33,566,
2,63,401,691,47,755,228,28,104,644,34,23,613,54,80,563,
2,51,671,207,43,381,474,63,181,512,14,480,177,29,520,31,
1,35,1211,1453,61,507,1561,52,293,1186,24,577,766,45,271,835,
1,39,1089,1000,59,906,691,5,292,1052,44,1018,312,16,409,957,
2,28,240,735,58,700,246,33,274,532,53,193,537,11,88,450,
2,47,294,946,19,676,292,27,537,252,36,469,388,14,541,173,
1,46,1032,2111,35,1495,479,52,45
